Y,Z
0.01221566439,0.04189330707
0.0124543533,0.04252515928
0.01275304349,0.04313095653
0.01310859656,0.04370523513
0.0135178742,0.04424254035
0.01397709721,0.04473784596
0.01448178766,0.04518672689
0.01502754388,0.04558467037
0.01560897314,0.04592840069
0.01622091272,0.04621429527
0.01685395265,0.04645041957
0.01748897878,0.04668129918
0.0181240049,0.0469121788
0.01875903103,0.04714305841
0.01939405716,0.04737393802
0.02002908328,0.04760481763
0.02066410941,0.04783569724
0.02129913554,0.04806657685
0.02193416166,0.04829745646
0.02256918779,0.04852833607
0.02320421392,0.04875921569
0.02383924004,0.0489900953
0.02447426617,0.04922097491
0.0251092923,0.04945185452
0.02574431842,0.04968273413
0.02637934455,0.04991361374
0.02701437068,0.05014449335
0.0276493968,0.05037537297
0.02828442293,0.05060625258
0.02891944905,0.05083713219
0.02955447518,0.0510680118
0.03018950131,0.05129889141
0.03082452743,0.05152977102
0.03145955356,0.05176065063
0.03209457969,0.05199153024
0.03272960581,0.05222240986
0.03336463194,0.05245328947
0.03399965807,0.05268416908
0.03463468419,0.05291504869
0.035267204,0.05315236697
0.0358489917,0.05349314315
0.03634018851,0.05395504832
0.03671567302,0.05451512206
0.03695642504,0.05514493388
0.03705074911,0.05581254988
0.03702590544,0.05648761964
0.03699219118,0.0571624729
0.03695847692,0.05783732616
0.03692476265,0.05851217943
0.03689104839,0.05918703269
0.03685733413,0.05986188595
0.03682361987,0.06053673921
0.0367899056,0.06121159247
0.03675619134,0.06188644573
0.03672247708,0.062561299
0.03668876281,0.06323615226
0.03665504855,0.06391100552
0.03662133429,0.06458585878
0.03658762003,0.06526071204
0.03655390576,0.0659355653
0.0365201915,0.06661041857
0.03648647724,0.06728527183
0.03645276298,0.06796012509
0.03641904871,0.06863497835
0.03638533445,0.06930983161
0.03635162019,0.06998468487
0.03631790592,0.07065953814
0.03628419166,0.0713343914
0.0362504774,0.07200924466
0.03621676314,0.07268409792
0.03618304887,0.07335895118
0.03614933461,0.07403380444
0.03611562035,0.07470865771
0.03608190609,0.07538351097
0.03604819182,0.07605836423
0.03601447756,0.07673321749
0.03597151667,0.07740746011
0.03587699858,0.07807630752
0.03572640683,0.07873480308
0.03552079162,0.07937824142
0.03526499047,0.08000352224
0.03497989907,0.08061607302
0.03466916955,0.08121602537
0.03433341557,0.08180234032
0.0339732039,0.08237395476
0.03358915815,0.08292983661
0.03318201819,0.08346903313
0.03275246044,0.08399054597
