Y,Z
0.04012757454,-0.05957790297
0.03956722389,-0.05939111995
0.03900687324,-0.05920433693
0.03844652259,-0.05901755391
0.03788617193,-0.05883077089
0.03732582128,-0.05864398787
0.03676547063,-0.05845720485
0.03620511998,-0.05827042183
0.03564476933,-0.05808363881
0.03508441867,-0.05789685579
0.03452406802,-0.05771007277
0.03396371737,-0.05752328975
0.03340336672,-0.05733650673
0.03284301607,-0.05714972371
0.03228266541,-0.05696294069
0.03172231476,-0.05677615767
0.03116196411,-0.05658937465
0.03060161346,-0.05640259162
0.03004126281,-0.0562158086
0.02948091215,-0.05602902558
0.0289205615,-0.05584224256
0.02836021085,-0.05565545954
0.0277998602,-0.05546867652
0.02723950955,-0.0552818935
0.02667915889,-0.05509511048
0.02611880824,-0.05490832746
0.02555845759,-0.05472154444
0.02499810694,-0.05453476142
0.02443775629,-0.0543479784
0.02387740563,-0.05416119538
0.02331705498,-0.05397441236
0.02275670433,-0.05378762934
0.02219635368,-0.05360084632
0.02163600303,-0.0534140633
0.02107565237,-0.05322728028
0.02051530172,-0.05304049726
0.01995495107,-0.05285371424
0.01939460042,-0.05266693122
0.01883424977,-0.0524801482
0.01827389911,-0.05229336518
0.01771354846,-0.05210658216
0.01715319781,-0.05191979914
0.01659284716,-0.05173301612
0.01603249651,-0.0515462331
0.01547214585,-0.05135945008
0.0149117952,-0.05117266706
0.01435144455,-0.05098588404
0.01379293569,-0.05079381066
0.01324995863,-0.05056175929
0.0127286294,-0.0502844741
0.01223247136,-0.04996430935
0.0117649015,-0.04960368358
0.01132960772,-0.04920469711
0.01092947869,-0.04877044551
0.01056711661,-0.04830421923
0.01024558647,-0.04780895264
0.00996700029,-0.04728831206
0.009732947097,-0.04674619296
0.009545661483,-0.0461861978
0.009406307973,-0.04561238629
0.0092900384,-0.0450332823
0.009176616337,-0.04445361388
0.009066045073,-0.04387339492
0.008958329426,-0.04329263904
0.008853473498,-0.04271136004
0.00875148027,-0.04212957191
0.008652354533,-0.04154728836
0.008556098086,-0.04096452363
0.008462714635,-0.04038129162
0.008372206529,-0.03979760649
0.008284575819,-0.03921348245
0.008199825388,-0.03862893356
0.008117955902,-0.03804397421
