Y,Z
0.007000007563,0.008955874535
0.007002149336,0.009541744648
0.007008576394,0.01012758342
0.007019291779,0.01071335945
0.007034297825,0.01129904126
0.007053595056,0.01188459739
0.007077184074,0.01246999634
0.007105063876,0.01305520663
0.007137232583,0.01364019684
0.007173688138,0.01422493555
0.007214426366,0.01480939151
0.007259443144,0.0153935335
0.007308733143,0.01597733044
0.007362290042,0.01656075142
0.007420111957,0.01714376514
0.007482198997,0.01772634009
0.007548550409,0.01830844477
0.007619165434,0.01889004763
0.007694041059,0.01947111735
0.007773174287,0.02005162256
0.007856561064,0.02063153204
0.007944195881,0.0212108148
0.008036073331,0.02178943981
0.008132186029,0.02236737642
0.008232526189,0.02294459408
0.008337903785,0.02352090716
0.008476787487,0.02408990713
0.008663006319,0.02464521674
0.008895148764,0.02518295387
0.009171068305,0.02569959653
0.009489354614,0.0261912672
0.009847839707,0.02665444987
0.01024351381,0.02708630046
0.01067392932,0.0274835271
0.01113624717,0.02784312498
0.01162685613,0.02816305773
0.01214243967,0.02844094391
0.01267958963,0.0286744334
0.01323289863,0.02886683823
0.01378870878,0.02905210827
0.01434451892,0.02923737832
0.01490032906,0.02942264837
0.01545613921,0.02960791842
0.01601194935,0.02979318846
0.01656775949,0.02997845851
0.01712356964,0.03016372856
0.01767937978,0.03034899861
0.01823518992,0.03053426865
0.01879100007,0.0307195387
0.01934681021,0.03090480875
0.01990262036,0.0310900788
0.0204584305,0.03127534885
0.02101424064,0.03146061889
0.02157005079,0.03164588894
0.02212586093,0.03183115899
0.02268167107,0.03201642904
0.02323748122,0.03220169908
0.02379329136,0.03238696913
0.0243491015,0.03257223918
0.02490491165,0.03275750923
0.02546072179,0.03294277927
0.02601653193,0.03312804932
0.02657234208,0.03331331937
0.02712815222,0.03349858942
0.02768396236,0.03368385946
0.02823977251,0.03386912951
0.02879558265,0.03405439956
0.0293513928,0.03423966961
0.02990720294,0.03442493965
0.03046301308,0.0346102097
0.03101882323,0.03479547975
0.03157463337,0.0349807498
0.03213044351,0.03516601984
0.03268625366,0.03535128989
0.0332420638,0.03553655994
0.03379049593,0.03574088664
0.03426838545,0.03607621939
0.03462906602,0.03653526195
0.0348418238,0.03707888341
0.03488863218,0.03766077066
0.03485463121,0.03824565854
0.03482063024,0.03883054643
0.03478662927,0.03941543432
0.0347526283,0.0400003222
0.03471862733,0.04058521009
0.03468462636,0.04117009798
0.0346506254,0.04175498586
0.03461662443,0.04233987375
0.03458262346,0.04292476164
0.03454862249,0.04350964952
0.03451462152,0.04409453741
0.03448062055,0.0446794253
0.03444661958,0.04526431319
0.03441261862,0.04584920107
0.03437861765,0.04643408896
0.03434461668,0.04701897685
0.03431061571,0.04760386473
0.03427661474,0.04818875262
0.03424261377,0.04877364051
0.0342086128,0.04935852839
0.03417461184,0.04994341628
